GAME_ID,GAME_DATE,SEASON,TEAM_ID,TEAM_NAME,OPPONENT,PTS_ALLOWED,FG3_ALLOWED,FG3A_ALLOWED,OPP_FG3_PCT
0022301163,2024-04-10,2023-24,1610612760,Oklahoma City Thunder,San Antonio Spurs,89,9,40,0.225
0022301159,2024-04-10,2023-24,1610612737,Atlanta Hawks,Charlotte Hornets,115,14,36,0.3888888888888889
0022301163,2024-04-10,2023-24,1610612759,San Antonio Spurs,Oklahoma City Thunder,127,16,38,0.42105263157894735
0022301162,2024-04-10,2023-24,1610612749,Milwaukee Bucks,Orlando Magic,99,11,30,0.36666666666666664
0022301161,2024-04-10,2023-24,1610612742,Dallas Mavericks,Miami Heat,92,13,30,0.43333333333333335
0022301164,2024-04-10,2023-24,1610612750,Minnesota Timberwolves,Denver Nuggets,116,11,25,0.44
0022301165,2024-04-10,2023-24,1610612756,Phoenix Suns,LA Clippers,108,12,36,0.3333333333333333
0022301158,2024-04-10,2023-24,1610612739,Cleveland Cavaliers,Memphis Grizzlies,98,14,32,0.4375
0022301165,2024-04-10,2023-24,1610612746,LA Clippers,Phoenix Suns,124,18,50,0.36
0022301160,2024-04-10,2023-24,1610612761,Toronto Raptors,Brooklyn Nets,106,11,36,0.3055555555555556
0022301164,2024-04-10,2023-24,1610612743,Denver Nuggets,Minnesota Timberwolves,107,13,30,0.43333333333333335
0022301150,2024-04-09,2023-24,1610612753,Orlando Magic,Houston Rockets,118,15,35,0.42857142857142855
0022301145,2024-04-09,2023-24,1610612755,Philadelphia 76ers,Detroit Pistons,102,14,30,0.4666666666666667
0022301144,2024-04-09,2023-24,1610612742,Dallas Mavericks,Charlotte Hornets,104,10,32,0.3125
0022301146,2024-04-09,2023-24,1610612761,Toronto Raptors,Indiana Pacers,140,16,45,0.35555555555555557
0022301155,2024-04-09,2023-24,1610612747,Los Angeles Lakers,Golden State Warriors,134,26,41,0.6341463414634146
0022301148,2024-04-09,2023-24,1610612738,Boston Celtics,Milwaukee Bucks,104,17,36,0.4722222222222222
0022301144,2024-04-09,2023-24,1610612766,Charlotte Hornets,Dallas Mavericks,130,17,50,0.34
0022301149,2024-04-09,2023-24,1610612752,New York Knicks,Chicago Bulls,117,10,28,0.35714285714285715
0022301156,2024-04-09,2023-24,1610612746,LA Clippers,Phoenix Suns,92,8,35,0.22857142857142856
0022301146,2024-04-09,2023-24,1610612754,Indiana Pacers,Toronto Raptors,123,5,21,0.23809523809523808
0022301153,2024-04-09,2023-24,1610612760,Oklahoma City Thunder,Sacramento Kings,105,20,58,0.3448275862068966
0022301153,2024-04-09,2023-24,1610612758,Sacramento Kings,Oklahoma City Thunder,112,11,30,0.36666666666666664
0022301154,2024-04-09,2023-24,1610612762,Utah Jazz,Denver Nuggets,111,14,37,0.3783783783783784
0022301152,2024-04-09,2023-24,1610612750,Minnesota Timberwolves,Washington Wizards,121,20,43,0.46511627906976744
0022301148,2024-04-09,2023-24,1610612749,Milwaukee Bucks,Boston Celtics,91,17,52,0.3269230769230769
0022301155,2024-04-09,2023-24,1610612744,Golden State Warriors,Los Angeles Lakers,120,12,35,0.34285714285714286
0022301147,2024-04-09,2023-24,1610612737,Atlanta Hawks,Miami Heat,117,18,45,0.4
0022301157,2024-04-09,2023-24,1610612740,New Orleans Pelicans,Portland Trail Blazers,100,13,38,0.34210526315789475
0022301150,2024-04-09,2023-24,1610612745,Houston Rockets,Orlando Magic,106,7,24,0.2916666666666667
0022301151,2024-04-09,2023-24,1610612759,San Antonio Spurs,Memphis Grizzlies,87,6,30,0.2
0022301154,2024-04-09,2023-24,1610612743,Denver Nuggets,Utah Jazz,95,10,31,0.3225806451612903
0022301157,2024-04-09,2023-24,1610612757,Portland Trail Blazers,New Orleans Pelicans,110,11,36,0.3055555555555556
0022301145,2024-04-09,2023-24,1610612765,Detroit Pistons,Philadelphia 76ers,120,13,37,0.35135135135135137
0022301151,2024-04-09,2023-24,1610612763,Memphis Grizzlies,San Antonio Spurs,102,10,40,0.25
0022301147,2024-04-09,2023-24,1610612748,Miami Heat,Atlanta Hawks,111,10,46,0.21739130434782608
0022301152,2024-04-09,2023-24,1610612764,Washington Wizards,Minnesota Timberwolves,130,18,41,0.43902439024390244
0022301156,2024-04-09,2023-24,1610612756,Phoenix Suns,LA Clippers,105,12,26,0.46153846153846156
0022301149,2024-04-09,2023-24,1610612741,Chicago Bulls,New York Knicks,128,17,36,0.4722222222222222
0022301134,2024-04-07,2023-24,1610612738,Boston Celtics,Portland Trail Blazers,107,14,38,0.3684210526315789
0022301135,2024-04-07,2023-24,1610612760,Oklahoma City Thunder,Charlotte Hornets,118,17,40,0.425
0022301137,2024-04-07,2023-24,1610612764,Washington Wizards,Toronto Raptors,130,11,31,0.3548387096774194
0022301133,2024-04-07,2023-24,1610612748,Miami Heat,Indiana Pacers,117,9,32,0.28125
0022301136,2024-04-07,2023-24,1610612741,Chicago Bulls,Orlando Magic,113,11,34,0.3235294117647059
0022301142,2024-04-07,2023-24,1610612762,Utah Jazz,Golden State Warriors,118,14,35,0.4
0022301132,2024-04-07,2023-24,1610612746,LA Clippers,Cleveland Cavaliers,118,11,30,0.36666666666666664
0022301139,2024-04-07,2023-24,1610612752,New York Knicks,Milwaukee Bucks,109,12,34,0.35294117647058826
0022301137,2024-04-07,2023-24,1610612761,Toronto Raptors,Washington Wizards,122,16,40,0.4
0022301136,2024-04-07,2023-24,1610612753,Orlando Magic,Chicago Bulls,98,6,20,0.3
0022301139,2024-04-07,2023-24,1610612749,Milwaukee Bucks,New York Knicks,122,14,29,0.4827586206896552
0022301131,2024-04-07,2023-24,1610612742,Dallas Mavericks,Houston Rockets,136,17,41,0.4146341463414634
0022301140,2024-04-07,2023-24,1610612755,Philadelphia 76ers,San Antonio Spurs,126,16,44,0.36363636363636365
0022301133,2024-04-07,2023-24,1610612754,Indiana Pacers,Miami Heat,115,8,27,0.2962962962962963
0022301135,2024-04-07,2023-24,1610612766,Charlotte Hornets,Oklahoma City Thunder,121,18,36,0.5
0022301143,2024-04-07,2023-24,1610612747,Los Angeles Lakers,Minnesota Timberwolves,127,15,39,0.38461538461538464
0022301140,2024-04-07,2023-24,1610612759,San Antonio Spurs,Philadelphia 76ers,133,12,39,0.3076923076923077
0022301138,2024-04-07,2023-24,1610612756,Phoenix Suns,New Orleans Pelicans,113,16,39,0.41025641025641024
0022301132,2024-04-07,2023-24,1610612739,Cleveland Cavaliers,LA Clippers,120,14,35,0.4
0022301143,2024-04-07,2023-24,1610612750,Minnesota Timberwolves,Los Angeles Lakers,117,11,31,0.3548387096774194
0022301141,2024-04-07,2023-24,1610612758,Sacramento Kings,Brooklyn Nets,77,7,30,0.23333333333333334
0022301141,2024-04-07,2023-24,1610612751,Brooklyn Nets,Sacramento Kings,107,15,48,0.3125
0022301142,2024-04-07,2023-24,1610612744,Golden State Warriors,Utah Jazz,110,15,35,0.42857142857142855
0022301134,2024-04-07,2023-24,1610612757,Portland Trail Blazers,Boston Celtics,124,16,38,0.42105263157894735
0022301131,2024-04-07,2023-24,1610612745,Houston Rockets,Dallas Mavericks,147,15,39,0.38461538461538464
0022301138,2024-04-07,2023-24,1610612740,New Orleans Pelicans,Phoenix Suns,105,14,39,0.358974358974359
0022301130,2024-04-06,2023-24,1610612743,Denver Nuggets,Atlanta Hawks,110,12,37,0.32432432432432434
0022301127,2024-04-06,2023-24,1610612739,Cleveland Cavaliers,Los Angeles Lakers,116,16,37,0.43243243243243246
0022301130,2024-04-06,2023-24,1610612737,Atlanta Hawks,Denver Nuggets,142,23,41,0.5609756097560976
0022301128,2024-04-06,2023-24,1610612765,Detroit Pistons,Brooklyn Nets,113,11,27,0.4074074074074074
0022301128,2024-04-06,2023-24,1610612751,Brooklyn Nets,Detroit Pistons,103,17,39,0.4358974358974359
0022301129,2024-04-06,2023-24,1610612755,Philadelphia 76ers,Memphis Grizzlies,96,9,26,0.34615384615384615
0022301129,2024-04-06,2023-24,1610612763,Memphis Grizzlies,Philadelphia 76ers,116,16,39,0.41025641025641024
0022301127,2024-04-06,2023-24,1610612747,Los Angeles Lakers,Cleveland Cavaliers,97,11,35,0.3142857142857143
0022301120,2024-04-05,2023-24,1610612745,Houston Rockets,Miami Heat,119,13,36,0.3611111111111111
0022301097,2024-04-05,2023-24,1610612742,Dallas Mavericks,Golden State Warriors,106,12,35,0.34285714285714286
0022301122,2024-04-05,2023-24,1610612749,Milwaukee Bucks,Toronto Raptors,117,14,36,0.3888888888888889
0022301116,2024-04-05,2023-24,1610612754,Indiana Pacers,Oklahoma City Thunder,112,8,30,0.26666666666666666
0022301117,2024-04-05,2023-24,1610612764,Washington Wizards,Portland Trail Blazers,108,9,29,0.3103448275862069
0022301126,2024-04-05,2023-24,1610612762,Utah Jazz,LA Clippers,131,13,35,0.37142857142857144
0022301119,2024-04-05,2023-24,1610612752,New York Knicks,Chicago Bulls,108,7,23,0.30434782608695654
0022301121,2024-04-05,2023-24,1610612765,Detroit Pistons,Memphis Grizzlies,108,10,31,0.3225806451612903
0022301122,2024-04-05,2023-24,1610612761,Toronto Raptors,Milwaukee Bucks,111,12,42,0.2857142857142857
0022301123,2024-04-05,2023-24,1610612740,New Orleans Pelicans,San Antonio Spurs,111,17,46,0.3695652173913043
0022301097,2024-04-05,2023-24,1610612744,Golden State Warriors,Dallas Mavericks,108,12,34,0.35294117647058826
0022301117,2024-04-05,2023-24,1610612757,Portland Trail Blazers,Washington Wizards,102,5,33,0.15151515151515152
0022301115,2024-04-05,2023-24,1610612753,Orlando Magic,Charlotte Hornets,124,15,30,0.5
0022301118,2024-04-05,2023-24,1610612738,Boston Celtics,Sacramento Kings,100,17,51,0.3333333333333333
0022301118,2024-04-05,2023-24,1610612758,Sacramento Kings,Boston Celtics,101,12,44,0.2727272727272727
0022301125,2024-04-05,2023-24,1610612750,Minnesota Timberwolves,Phoenix Suns,97,9,26,0.34615384615384615
0022301125,2024-04-05,2023-24,1610612756,Phoenix Suns,Minnesota Timberwolves,87,10,29,0.3448275862068966
0022301126,2024-04-05,2023-24,1610612746,LA Clippers,Utah Jazz,102,9,30,0.3
0022301121,2024-04-05,2023-24,1610612763,Memphis Grizzlies,Detroit Pistons,90,8,30,0.26666666666666666
0022301120,2024-04-05,2023-24,1610612748,Miami Heat,Houston Rockets,104,14,44,0.3181818181818182
0022301115,2024-04-05,2023-24,1610612766,Charlotte Hornets,Orlando Magic,115,9,38,0.23684210526315788
0022301123,2024-04-05,2023-24,1610612759,San Antonio Spurs,New Orleans Pelicans,109,9,29,0.3103448275862069
0022301119,2024-04-05,2023-24,1610612741,Chicago Bulls,New York Knicks,100,10,29,0.3448275862068966
0022301116,2024-04-05,2023-24,1610612760,Oklahoma City Thunder,Indiana Pacers,126,15,35,0.42857142857142855
0022301112,2024-04-04,2023-24,1610612758,Sacramento Kings,New York Knicks,120,12,28,0.42857142857142855
0022301114,2024-04-04,2023-24,1610612743,Denver Nuggets,LA Clippers,102,7,33,0.21212121212121213
0022301112,2024-04-04,2023-24,1610612752,New York Knicks,Sacramento Kings,109,18,42,0.42857142857142855
0022301113,2024-04-04,2023-24,1610612745,Houston Rockets,Golden State Warriors,133,17,35,0.4857142857142857
0022301111,2024-04-04,2023-24,1610612755,Philadelphia 76ers,Miami Heat,105,13,43,0.3023255813953488
0022301124,2024-04-04,2023-24,1610612737,Atlanta Hawks,Dallas Mavericks,109,18,49,0.3673469387755102
0022301124,2024-04-04,2023-24,1610612742,Dallas Mavericks,Atlanta Hawks,95,13,38,0.34210526315789475
0022301113,2024-04-04,2023-24,1610612744,Golden State Warriors,Houston Rockets,110,12,40,0.3
0022301114,2024-04-04,2023-24,1610612746,LA Clippers,Denver Nuggets,100,11,35,0.3142857142857143
0022301111,2024-04-04,2023-24,1610612748,Miami Heat,Philadelphia 76ers,109,14,40,0.35
0022301103,2024-04-03,2023-24,1610612764,Washington Wizards,Los Angeles Lakers,125,8,28,0.2857142857142857
0022301107,2024-04-03,2023-24,1610612749,Milwaukee Bucks,Memphis Grizzlies,111,7,23,0.30434782608695654
0022301109,2024-04-03,2023-24,1610612740,New Orleans Pelicans,Orlando Magic,117,13,32,0.40625
0022301104,2024-04-03,2023-24,1610612765,Detroit Pistons,Atlanta Hawks,121,13,38,0.34210526315789475
0022301108,2024-04-03,2023-24,1610612750,Minnesota Timberwolves,Toronto Raptors,85,7,30,0.23333333333333334
0022301110,2024-04-03,2023-24,1610612756,Phoenix Suns,Cleveland Cavaliers,101,7,26,0.2692307692307692
0022301102,2024-04-03,2023-24,1610612766,Charlotte Hornets,Portland Trail Blazers,89,7,26,0.2692307692307692
0022301108,2024-04-03,2023-24,1610612761,Toronto Raptors,Minnesota Timberwolves,133,20,43,0.46511627906976744
0022301110,2024-04-03,2023-24,1610612739,Cleveland Cavaliers,Phoenix Suns,122,18,33,0.5454545454545454
0022301103,2024-04-03,2023-24,1610612747,Los Angeles Lakers,Washington Wizards,120,18,42,0.42857142857142855
0022301106,2024-04-03,2023-24,1610612751,Brooklyn Nets,Indiana Pacers,111,10,38,0.2631578947368421
0022301109,2024-04-03,2023-24,1610612753,Orlando Magic,New Orleans Pelicans,108,12,29,0.41379310344827586
0022301105,2024-04-03,2023-24,1610612760,Oklahoma City Thunder,Boston Celtics,135,17,40,0.425
0022301107,2024-04-03,2023-24,1610612763,Memphis Grizzlies,Milwaukee Bucks,101,18,44,0.4090909090909091
0022301102,2024-04-03,2023-24,1610612757,Portland Trail Blazers,Charlotte Hornets,86,5,31,0.16129032258064516
0022301105,2024-04-03,2023-24,1610612738,Boston Celtics,Oklahoma City Thunder,100,5,24,0.20833333333333334
0022301104,2024-04-03,2023-24,1610612737,Atlanta Hawks,Detroit Pistons,113,10,30,0.3333333333333333
0022301106,2024-04-03,2023-24,1610612754,Indiana Pacers,Brooklyn Nets,115,12,32,0.375
0022301093,2024-04-02,2023-24,1610612755,Philadelphia 76ers,Oklahoma City Thunder,105,13,39,0.3333333333333333
0022301101,2024-04-02,2023-24,1610612746,LA Clippers,Sacramento Kings,109,12,42,0.2857142857142857
0022300589,2024-04-02,2023-24,1610612742,Dallas Mavericks,Golden State Warriors,104,15,32,0.46875
0022301096,2024-04-02,2023-24,1610612752,New York Knicks,Miami Heat,109,17,38,0.4473684210526316
0022301101,2024-04-02,2023-24,1610612758,Sacramento Kings,LA Clippers,95,11,27,0.4074074074074074
0022301099,2024-04-02,2023-24,1610612759,San Antonio Spurs,Denver Nuggets,110,11,34,0.3235294117647059
0022301099,2024-04-02,2023-24,1610612743,Denver Nuggets,San Antonio Spurs,105,13,44,0.29545454545454547
0022301093,2024-04-02,2023-24,1610612760,Oklahoma City Thunder,Philadelphia 76ers,109,14,30,0.4666666666666667
0022301094,2024-04-02,2023-24,1610612761,Toronto Raptors,Los Angeles Lakers,128,18,41,0.43902439024390244
0022301096,2024-04-02,2023-24,1610612748,Miami Heat,New York Knicks,99,12,34,0.35294117647058826
0022301095,2024-04-02,2023-24,1610612764,Washington Wizards,Milwaukee Bucks,113,11,48,0.22916666666666666
0022301095,2024-04-02,2023-24,1610612749,Milwaukee Bucks,Washington Wizards,117,9,38,0.23684210526315788
0022301098,2024-04-02,2023-24,1610612745,Houston Rockets,Minnesota Timberwolves,113,11,26,0.4230769230769231
0022301094,2024-04-02,2023-24,1610612747,Los Angeles Lakers,Toronto Raptors,111,10,32,0.3125
0022301098,2024-04-02,2023-24,1610612750,Minnesota Timberwolves,Houston Rockets,106,14,48,0.2916666666666667
0022300589,2024-04-02,2023-24,1610612744,Golden State Warriors,Dallas Mavericks,100,15,40,0.375
0022301100,2024-04-02,2023-24,1610612762,Utah Jazz,Cleveland Cavaliers,129,16,39,0.41025641025641024
0022301100,2024-04-02,2023-24,1610612739,Cleveland Cavaliers,Utah Jazz,113,16,37,0.43243243243243246
0022301092,2024-04-01,2023-24,1610612756,Phoenix Suns,New Orleans Pelicans,111,11,27,0.4074074074074074
0022301087,2024-04-01,2023-24,1610612766,Charlotte Hornets,Boston Celtics,118,19,53,0.3584905660377358
0022301091,2024-04-01,2023-24,1610612741,Chicago Bulls,Atlanta Hawks,113,19,40,0.475
0022301090,2024-04-01,2023-24,1610612753,Orlando Magic,Portland Trail Blazers,103,11,31,0.3548387096774194
0022301090,2024-04-01,2023-24,1610612757,Portland Trail Blazers,Orlando Magic,104,11,32,0.34375
0022301087,2024-04-01,2023-24,1610612738,Boston Celtics,Charlotte Hornets,104,13,37,0.35135135135135137
0022301088,2024-04-01,2023-24,1610612763,Memphis Grizzlies,Detroit Pistons,108,11,28,0.39285714285714285
0022301088,2024-04-01,2023-24,1610612765,Detroit Pistons,Memphis Grizzlies,110,11,33,0.3333333333333333
0022301089,2024-04-01,2023-24,1610612754,Indiana Pacers,Brooklyn Nets,111,10,26,0.38461538461538464
0022301089,2024-04-01,2023-24,1610612751,Brooklyn Nets,Indiana Pacers,133,13,31,0.41935483870967744
0022301091,2024-04-01,2023-24,1610612737,Atlanta Hawks,Chicago Bulls,101,7,28,0.25
0022301092,2024-04-01,2023-24,1610612740,New Orleans Pelicans,Phoenix Suns,124,18,47,0.3829787234042553
0022301086,2024-03-31,2023-24,1610612762,Utah Jazz,Sacramento Kings,127,20,40,0.5
0022301086,2024-03-31,2023-24,1610612758,Sacramento Kings,Utah Jazz,106,16,41,0.3902439024390244
0022301081,2024-03-31,2023-24,1610612764,Washington Wizards,Miami Heat,119,14,36,0.3888888888888889
0022301084,2024-03-31,2023-24,1610612741,Chicago Bulls,Minnesota Timberwolves,101,11,37,0.2972972972972973
0022301080,2024-03-31,2023-24,1610612755,Philadelphia 76ers,Toronto Raptors,120,11,30,0.36666666666666664
0022301078,2024-03-31,2023-24,1610612751,Brooklyn Nets,Los Angeles Lakers,116,15,40,0.375
0022301082,2024-03-31,2023-24,1610612752,New York Knicks,Oklahoma City Thunder,113,13,34,0.38235294117647056
0022301077,2024-03-31,2023-24,1610612739,Cleveland Cavaliers,Denver Nuggets,130,21,33,0.6363636363636364
0022301083,2024-03-31,2023-24,1610612745,Houston Rockets,Dallas Mavericks,125,24,47,0.5106382978723404
0022301081,2024-03-31,2023-24,1610612748,Miami Heat,Washington Wizards,107,11,38,0.2894736842105263
0022301078,2024-03-31,2023-24,1610612747,Los Angeles Lakers,Brooklyn Nets,104,12,36,0.3333333333333333
0022301079,2024-03-31,2023-24,1610612746,LA Clippers,Charlotte Hornets,118,23,52,0.4423076923076923
0022301077,2024-03-31,2023-24,1610612743,Denver Nuggets,Cleveland Cavaliers,101,8,25,0.32
0022301080,2024-03-31,2023-24,1610612761,Toronto Raptors,Philadelphia 76ers,135,24,43,0.5581395348837209
0022301083,2024-03-31,2023-24,1610612742,Dallas Mavericks,Houston Rockets,107,13,38,0.34210526315789475
0022301079,2024-03-31,2023-24,1610612766,Charlotte Hornets,LA Clippers,130,14,29,0.4827586206896552
0022301085,2024-03-31,2023-24,1610612744,Golden State Warriors,San Antonio Spurs,113,17,43,0.3953488372093023
0022301084,2024-03-31,2023-24,1610612750,Minnesota Timberwolves,Chicago Bulls,109,17,29,0.5862068965517241
0022301082,2024-03-31,2023-24,1610612760,Oklahoma City Thunder,New York Knicks,112,13,43,0.3023255813953488
0022301085,2024-03-31,2023-24,1610612759,San Antonio Spurs,Golden State Warriors,117,16,39,0.41025641025641024
0022301074,2024-03-30,2023-24,1610612740,New Orleans Pelicans,Boston Celtics,104,15,37,0.40540540540540543
0022301076,2024-03-30,2023-24,1610612749,Milwaukee Bucks,Atlanta Hawks,113,14,35,0.4
0022301074,2024-03-30,2023-24,1610612738,Boston Celtics,New Orleans Pelicans,92,13,35,0.37142857142857144
0022301076,2024-03-30,2023-24,1610612737,Atlanta Hawks,Milwaukee Bucks,122,8,28,0.2857142857142857
0022301075,2024-03-30,2023-24,1610612763,Memphis Grizzlies,Orlando Magic,118,22,44,0.5
0022301075,2024-03-30,2023-24,1610612753,Orlando Magic,Memphis Grizzlies,88,12,36,0.3333333333333333
0022301070,2024-03-29,2023-24,1610612759,San Antonio Spurs,New York Knicks,126,14,37,0.3783783783783784
0022301071,2024-03-29,2023-24,1610612750,Minnesota Timberwolves,Denver Nuggets,98,8,28,0.2857142857142857
0022301062,2024-03-29,2023-24,1610612766,Charlotte Hornets,Golden State Warriors,115,11,32,0.34375
0022301067,2024-03-29,2023-24,1610612739,Cleveland Cavaliers,Philadelphia 76ers,114,16,40,0.4
0022301066,2024-03-29,2023-24,1610612751,Brooklyn Nets,Chicago Bulls,108,9,30,0.3
0022301072,2024-03-29,2023-24,1610612745,Houston Rockets,Utah Jazz,100,8,31,0.25806451612903225
0022301068,2024-03-29,2023-24,1610612757,Portland Trail Blazers,Miami Heat,142,21,39,0.5384615384615384
0022301064,2024-03-29,2023-24,1610612753,Orlando Magic,LA Clippers,100,8,24,0.3333333333333333
0022301067,2024-03-29,2023-24,1610612755,Philadelphia 76ers,Cleveland Cavaliers,117,16,37,0.43243243243243246
0022301062,2024-03-29,2023-24,1610612744,Golden State Warriors,Charlotte Hornets,97,12,46,0.2608695652173913
0022301068,2024-03-29,2023-24,1610612748,Miami Heat,Portland Trail Blazers,82,5,30,0.16666666666666666
0022301069,2024-03-29,2023-24,1610612756,Phoenix Suns,Oklahoma City Thunder,128,16,30,0.5333333333333333
